date,product_id,category,season,cost_price,competitor_price,stock_level,promotion,day_of_week,current_price,discount,effective_price,units_sold,revenue
2024-03-15,P0094,Clothing,Winter,71.85,75.81,394,1,Sun,94.66,0.05,89.92699999999999,54,4856.06
2024-03-16,P0094,Clothing,Autumn,24.1,57.16,197,1,Tue,27.16,0.25,20.37,142,2892.54
2024-03-17,P0094,Groceries,Spring,68.8,13.74,76,1,Wed,112.87,0.16,94.8108,1,94.81
2024-03-18,P0094,Groceries,Autumn,50.1,4.85,977,0,Sat,77.58,0.0,77.58,1,77.58
2024-03-19,P0094,Snacks,Autumn,10.11,3.94,657,0,Sat,12.42,0.0,12.42,1,12.42
2024-03-20,P0094,Clothing,Summer,39.28,51.11,629,0,Mon,49.54,0.0,49.54,104,5152.16
2024-03-21,P0094,Household,Summer,87.05,94.79,422,1,Wed,102.97,0.05,97.8215,97,9488.69
2024-03-22,P0094,Groceries,Spring,98.94,69.26,583,1,Wed,144.37,0.18,118.38340000000001,4,473.53
2024-03-23,P0094,Electronics,Autumn,37.52,97.35,835,1,Fri,43.86,0.09,39.9126,140,5587.76
2024-03-24,P0094,Clothing,Autumn,6.43,39.01,497,0,Fri,7.83,0.0,7.83,24,187.92
2024-03-25,P0094,Groceries,Spring,13.89,17.7,303,1,Tue,20.11,0.14,17.2946,91,1573.81
2024-03-26,P0094,Household,Summer,79.03,96.56,61,0,Wed,127.57,0.0,127.57,69,8802.33
2024-03-27,P0094,Snacks,Autumn,65.92,87.61,950,1,Sat,85.5,0.18,70.11,139,9745.29
2024-03-28,P0094,Clothing,Spring,29.22,71.1,846,0,Sat,36.71,0.0,36.71,91,3340.61
2024-03-29,P0094,Groceries,Summer,39.74,106.64,695,0,Sun,64.71,0.0,64.71,29,1876.59
2024-03-30,P0094,Groceries,Winter,81.3,76.05,667,0,Tue,103.82,0.0,103.82,13,1349.66
2024-03-31,P0094,Electronics,Spring,41.9,63.57,660,1,Mon,66.37,0.13,57.7419,35,2020.97
2024-04-01,P0094,Electronics,Spring,75.82,60.77,210,1,Thu,110.78,0.12,97.4864,43,4191.92
2024-04-02,P0094,Clothing,Autumn,30.23,74.47,950,1,Sun,43.96,0.17,36.4868,49,1787.85
2024-04-03,P0094,Groceries,Winter,72.76,62.48,735,0,Fri,104.6,0.0,104.6,28,2928.8
2024-04-04,P0094,Clothing,Summer,47.17,33.45,753,1,Thu,54.51,0.19,44.1531,46,2031.04
2024-04-05,P0094,Groceries,Winter,54.99,114.51,28,0,Thu,97.67,0.0,97.67,84,8204.28
2024-04-06,P0094,Electronics,Autumn,60.27,115.01,486,0,Sun,85.99,0.0,85.99,127,10920.73
2024-04-07,P0094,Household,Autumn,45.61,20.85,112,0,Sun,63.57,0.0,63.57,1,63.57
2024-04-08,P0094,Beverages,Summer,47.15,64.14,153,1,Fri,54.98,0.2,43.984,41,1803.34
2024-04-09,P0094,Beverages,Summer,27.31,94.96,188,0,Sat,37.94,0.0,37.94,94,3566.36
2024-04-10,P0094,Groceries,Summer,98.59,7.52,555,0,Sun,159.89,0.0,159.89,1,159.89
2024-04-11,P0094,Electronics,Autumn,90.68,15.7,659,0,Thu,112.93,0.0,112.93,1,112.93
2024-04-12,P0094,Snacks,Summer,53.21,65.84,399,1,Mon,83.53,0.12,73.5064,44,3234.28
2024-04-13,P0094,Snacks,Summer,4.43,4.37,638,0,Wed,7.19,0.0,7.19,22,158.18
2024-04-14,P0094,Beverages,Summer,17.67,100.13,130,0,Fri,27.14,0.0,27.14,146,3962.44
2024-04-15,P0094,Household,Spring,85.54,104.91,873,0,Thu,152.54,0.0,152.54,50,7627.0
2024-04-16,P0094,Beverages,Summer,93.15,88.62,335,1,Tue,131.03,0.13,113.9961,83,9461.68
2024-04-17,P0094,Groceries,Autumn,16.97,98.86,499,0,Sun,22.31,0.0,22.31,19,423.89
2024-04-18,P0094,Household,Spring,73.72,80.93,23,0,Thu,82.88,0.0,82.88,71,5884.48
2024-04-19,P0094,Snacks,Autumn,62.68,17.88,475,1,Fri,79.77,0.18,65.4114,1,65.41
2024-04-20,P0094,Electronics,Winter,31.04,4.55,400,0,Thu,49.46,0.0,49.46,1,49.46
2024-04-21,P0094,Electronics,Spring,44.17,101.92,33,0,Sun,58.04,0.0,58.04,43,2495.72
2024-04-22,P0094,Groceries,Summer,68.05,85.15,608,0,Thu,89.55,0.0,89.55,28,2507.4
2024-04-23,P0094,Beverages,Spring,11.03,48.42,178,0,Mon,17.61,0.0,17.61,93,1637.73
2024-04-24,P0094,Groceries,Autumn,19.72,95.82,570,0,Mon,29.67,0.0,29.67,90,2670.3
2024-04-25,P0094,Electronics,Spring,4.3,7.34,806,0,Fri,6.03,0.0,6.03,97,584.91
2024-04-26,P0094,Snacks,Winter,90.32,38.97,300,0,Sat,103.14,0.0,103.14,1,103.14
2024-04-27,P0094,Electronics,Summer,57.82,41.68,175,0,Sat,69.05,0.0,69.05,6,414.3
2024-04-28,P0094,Household,Summer,52.82,13.48,467,1,Mon,74.9,0.1,67.41000000000001,1,67.41
2024-04-29,P0094,Clothing,Winter,70.92,89.26,608,0,Sun,107.26,0.0,107.26,18,1930.68
2024-01-01,P0095,Electronics,Autumn,98.85,93.53,511,0,Tue,136.2,0.0,136.2,13,1770.6
2024-01-02,P0095,Electronics,Spring,18.05,70.4,555,0,Mon,22.85,0.0,22.85,136,3107.6
2024-01-03,P0095,Clothing,Autumn,14.18,50.73,571,0,Fri,23.96,0.0,23.96,58,1389.68
2024-01-04,P0095,Household,Autumn,30.18,73.24,975,0,Mon,48.38,0.0,48.38,47,2273.86
2024-01-05,P0095,Beverages,Autumn,90.49,107.91,34,0,Sat,156.74,0.0,156.74,14,2194.36
2024-01-06,P0095,Electronics,Summer,41.73,43.57,360,1,Thu,72.7,0.18,59.614000000000004,71,4232.59
2024-01-07,P0095,Groceries,Spring,79.56,40.78,585,1,Wed,124.02,0.19,100.45620000000001,1,100.46
2024-01-08,P0095,Electronics,Summer,21.09,75.1,619,0,Tue,29.02,0.0,29.02,103,2989.06
2024-01-09,P0095,Groceries,Summer,49.87,82.35,461,1,Mon,71.47,0.18,58.6054,125,7325.68
2024-01-10,P0095,Household,Summer,13.62,55.47,610,0,Fri,15.6,0.0,15.6,101,1575.6
2024-01-11,P0095,Electronics,Spring,41.88,103.29,24,0,Wed,49.48,0.0,49.48,152,7520.96
2024-01-12,P0095,Household,Winter,26.97,42.92,58,0,Wed,34.6,0.0,34.6,25,865.0
2024-01-13,P0095,Household,Summer,55.39,77.27,640,0,Tue,67.39,0.0,67.39,91,6132.49
2024-01-14,P0095,Beverages,Summer,78.26,80.47,210,1,Thu,92.47,0.09,84.1477,69,5806.19
2024-01-15,P0095,Electronics,Summer,93.9,36.08,219,1,Sat,132.94,0.07,123.63419999999999,1,123.63
2024-01-16,P0095,Groceries,Spring,29.1,3.24,607,0,Wed,43.01,0.0,43.01,1,43.01
2024-01-17,P0095,Groceries,Spring,74.57,99.37,97,0,Wed,124.8,0.0,124.8,73,9110.4
2024-01-18,P0095,Electronics,Autumn,88.67,58.41,404,1,Sat,129.34,0.22,100.88520000000001,31,3127.44
2024-01-19,P0095,Clothing,Summer,13.36,12.36,399,0,Tue,19.13,0.0,19.13,17,325.21
2024-01-20,P0095,Beverages,Summer,59.01,114.95,679,0,Sun,78.19,0.0,78.19,47,3674.93
2024-01-21,P0095,Beverages,Spring,61.57,36.27,472,1,Tue,102.36,0.22,79.8408,1,79.84
2024-01-22,P0095,Beverages,Spring,27.97,57.46,111,1,Sat,43.89,0.18,35.9898,127,4570.7
2024-01-23,P0095,Groceries,Summer,3.23,58.6,495,0,Mon,3.96,0.0,3.96,186,736.56
2024-01-24,P0095,Household,Winter,26.41,45.13,196,0,Mon,38.86,0.0,38.86,57,2215.02
2024-01-25,P0095,Clothing,Autumn,58.89,19.04,109,1,Wed,71.34,0.12,62.7792,1,62.78
2024-01-26,P0095,Beverages,Autumn,20.45,84.81,37,0,Thu,32.61,0.0,32.61,101,3293.61
2024-01-27,P0095,Groceries,Summer,29.45,24.26,554,0,Sun,38.78,0.0,38.78,6,232.68
2024-01-28,P0095,Groceries,Autumn,71.08,82.2,125,0,Sun,104.32,0.0,104.32,25,2608.0
2024-01-29,P0095,Household,Autumn,40.43,96.45,421,1,Fri,44.94,0.21,35.5026,58,2059.15
2024-01-30,P0095,Electronics,Summer,7.48,3.75,975,0,Wed,12.73,0.0,12.73,1,12.73
2024-01-31,P0095,Electronics,Autumn,40.52,88.08,574,0,Sun,55.79,0.0,55.79,50,2789.5
2024-02-01,P0095,Beverages,Spring,99.98,76.93,475,0,Wed,111.22,0.0,111.22,18,2001.96
2024-02-02,P0095,Beverages,Summer,26.84,24.3,969,0,Thu,30.88,0.0,30.88,41,1266.08
2024-02-03,P0095,Clothing,Spring,27.26,74.8,454,0,Tue,45.37,0.0,45.37,39,1769.43
2024-02-04,P0095,Household,Summer,17.82,51.07,847,0,Tue,29.4,0.0,29.4,74,2175.6
2024-02-05,P0095,Beverages,Spring,27.89,11.07,135,0,Fri,33.27,0.0,33.27,1,33.27
2024-02-06,P0095,Household,Autumn,57.9,63.32,427,0,Thu,92.75,0.0,92.75,34,3153.5
2024-02-07,P0095,Groceries,Winter,96.5,116.82,873,0,Sun,142.99,0.0,142.99,71,10152.29
2024-02-08,P0095,Beverages,Spring,61.16,78.21,69,1,Tue,99.73,0.24,75.79480000000001,68,5154.05
2024-02-09,P0095,Groceries,Spring,41.57,40.33,615,0,Sat,53.55,0.0,53.55,6,321.3
2024-02-10,P0095,Snacks,Winter,39.57,68.06,56,0,Tue,45.51,0.0,45.51,83,3777.33
2024-02-11,P0095,Household,Winter,3.4,88.8,644,1,Wed,4.09,0.25,3.0675,48,147.24
2024-02-12,P0095,Snacks,Spring,1.25,19.59,716,0,Sun,2.19,0.0,2.19,127,278.13
2024-02-13,P0095,Beverages,Spring,79.92,63.93,177,1,Sun,100.92,0.12,88.8096,35,3108.34
2024-02-14,P0095,Groceries,Spring,49.53,61.32,963,0,Sun,87.57,0.0,87.57,29,2539.53
2024-02-15,P0095,Beverages,Summer,4.29,45.81,424,0,Sun,6.15,0.0,6.15,144,885.6
2024-02-16,P0095,Snacks,Spring,29.32,89.9,418,0,Tue,41.45,0.0,41.45,51,2113.95
2024-02-17,P0095,Beverages,Spring,36.31,68.24,364,0,Sun,64.57,0.0,64.57,98,6327.86
2024-02-18,P0095,Clothing,Winter,78.55,84.17,986,1,Thu,97.82,0.23,75.3214,100,7532.14
2024-02-19,P0095,Electronics,Winter,44.0,71.92,947,0,Fri,70.31,0.0,70.31,48,3374.88
2024-02-20,P0095,Snacks,Summer,79.14,93.93,134,0,Sun,93.92,0.0,93.92,86,8077.12
2024-02-21,P0095,Beverages,Summer,63.74,76.44,66,0,Fri,108.91,0.0,108.91,35,3811.85
2024-02-22,P0095,Groceries,Autumn,4.28,81.65,445,0,Sun,4.83,0.0,4.83,30,144.9
2024-02-23,P0095,Beverages,Spring,96.9,27.83,110,0,Sun,158.87,0.0,158.87,1,158.87
2024-02-24,P0095,Groceries,Spring,18.96,101.66,536,0,Wed,24.18,0.0,24.18,72,1740.96
2024-02-25,P0095,Electronics,Winter,28.29,19.49,488,0,Mon,42.95,0.0,42.95,1,42.95
2024-02-26,P0095,Beverages,Autumn,81.12,41.44,490,0,Thu,137.75,0.0,137.75,1,137.75
2024-02-27,P0095,Electronics,Spring,19.79,106.84,901,0,Fri,31.97,0.0,31.97,51,1630.47
2024-02-28,P0095,Snacks,Autumn,40.71,13.92,121,0,Wed,72.09,0.0,72.09,1,72.09
2024-02-29,P0095,Groceries,Summer,86.63,104.13,296,1,Sun,147.03,0.06,138.2082,44,6081.16
2024-03-01,P0095,Clothing,Spring,64.09,57.57,244,0,Thu,89.15,0.0,89.15,19,1693.85
2024-03-02,P0095,Snacks,Spring,30.91,22.85,220,1,Sun,42.11,0.25,31.5825,77,2431.85
2024-03-03,P0095,Groceries,Summer,64.76,88.73,812,0,Tue,105.79,0.0,105.79,15,1586.85
2024-03-04,P0095,Electronics,Spring,81.45,34.78,569,0,Tue,106.2,0.0,106.2,1,106.2
2024-03-05,P0095,Household,Summer,40.99,81.67,940,0,Mon,55.55,0.0,55.55,33,1833.15
2024-03-06,P0095,Beverages,Summer,57.6,95.12,192,0,Fri,97.45,0.0,97.45,70,6821.5
2024-03-07,P0095,Electronics,Autumn,98.8,68.75,833,0,Sat,117.93,0.0,117.93,12,1415.16
2024-03-08,P0095,Groceries,Winter,96.49,94.53,870,0,Sat,107.63,0.0,107.63,81,8718.03
2024-03-09,P0095,Groceries,Winter,51.39,112.27,761,1,Sat,90.82,0.22,70.83959999999999,118,8359.07
2024-03-10,P0095,Groceries,Summer,10.52,66.5,724,1,Tue,13.17,0.24,10.0092,179,1791.65
2024-03-11,P0095,Groceries,Autumn,70.37,19.13,339,0,Sun,84.66,0.0,84.66,1,84.66
2024-03-12,P0095,Beverages,Summer,27.59,85.44,467,0,Sat,41.71,0.0,41.71,70,2919.7
2024-03-13,P0095,Snacks,Autumn,67.28,49.8,899,0,Thu,116.12,0.0,116.12,1,116.12
2024-03-14,P0095,Clothing,Autumn,35.82,64.23,821,0,Wed,49.31,0.0,49.31,115,5670.65
2024-03-15,P0095,Household,Winter,72.16,75.59,215,0,Tue,114.15,0.0,114.15,22,2511.3
2024-03-16,P0095,Beverages,Winter,37.36,86.38,710,1,Mon,57.52,0.24,43.7152,49,2142.04
2024-03-17,P0095,Groceries,Autumn,94.18,77.14,548,0,Wed,130.74,0.0,130.74,23,3007.02
2024-03-18,P0095,Beverages,Winter,14.53,28.71,352,0,Sun,16.88,0.0,16.88,19,320.72
2024-03-19,P0095,Electronics,Autumn,7.77,90.03,418,1,Fri,13.59,0.06,12.7746,109,1392.43
2024-03-20,P0095,Clothing,Spring,78.34,97.07,342,0,Thu,139.83,0.0,139.83,25,3495.75
2024-03-21,P0095,Groceries,Summer,40.73,5.48,76,0,Wed,60.38,0.0,60.38,1,60.38
2024-03-22,P0095,Household,Winter,47.09,37.67,88,0,Sat,55.77,0.0,55.77,16,892.32
2024-03-23,P0095,Groceries,Summer,93.45,117.36,541,0,Sat,149.21,0.0,149.21,37,5520.77
2024-03-24,P0095,Clothing,Winter,59.4,22.15,933,0,Tue,68.07,0.0,68.07,1,68.07
2024-03-25,P0095,Household,Summer,66.36,22.76,143,0,Thu,100.51,0.0,100.51,1,100.51
2024-03-26,P0095,Clothing,Summer,2.93,71.37,283,1,Fri,4.22,0.08,3.8824,241,935.66
2024-03-27,P0095,Household,Winter,67.38,41.24,979,0,Thu,76.57,0.0,76.57,12,918.84
2024-03-28,P0095,Snacks,Winter,39.45,79.2,291,0,Wed,47.64,0.0,47.64,81,3858.84
2024-03-29,P0095,Snacks,Winter,46.56,32.25,859,0,Fri,55.73,0.0,55.73,19,1058.87
2024-03-30,P0095,Beverages,Winter,81.0,51.69,474,0,Tue,129.38,0.0,129.38,1,129.38
2024-03-31,P0095,Beverages,Autumn,52.86,119.81,663,0,Sat,86.39,0.0,86.39,98,8466.22
2024-04-01,P0095,Household,Winter,98.7,45.44,747,0,Sun,115.41,0.0,115.41,1,115.41
2024-04-02,P0095,Groceries,Winter,79.88,11.25,423,1,Thu,107.46,0.13,93.49019999999999,1,93.49
2024-04-03,P0095,Electronics,Winter,73.13,89.35,49,0,Sun,87.04,0.0,87.04,65,5657.6
2024-04-04,P0095,Electronics,Spring,59.28,71.04,947,0,Fri,103.25,0.0,103.25,46,4749.5
2024-04-05,P0095,Groceries,Summer,41.83,53.9,172,0,Sat,47.75,0.0,47.75,36,1719.0
2024-04-06,P0095,Groceries,Winter,6.23,109.14,485,0,Sat,8.61,0.0,8.61,97,835.17
2024-04-07,P0095,Snacks,Winter,2.83,18.45,498,0,Fri,3.59,0.0,3.59,170,610.3
2024-04-08,P0095,Electronics,Summer,5.63,59.28,68,1,Mon,9.88,0.16,8.2992,178,1477.26
2024-04-09,P0095,Household,Summer,95.92,23.82,899,1,Thu,164.38,0.13,143.01059999999998,1,143.01
2024-04-10,P0095,Clothing,Autumn,33.0,10.94,620,0,Fri,44.56,0.0,44.56,1,44.56
2024-04-11,P0095,Beverages,Summer,70.36,53.64,149,0,Sat,98.81,0.0,98.81,8,790.48
2024-04-12,P0095,Clothing,Summer,59.84,113.73,629,0,Fri,69.65,0.0,69.65,65,4527.25
2024-04-13,P0095,Snacks,Spring,57.6,86.93,719,0,Sat,79.39,0.0,79.39,48,3810.72
2024-04-14,P0095,Electronics,Autumn,58.34,28.91,531,0,Thu,86.75,0.0,86.75,1,86.75
2024-04-15,P0095,Groceries,Spring,30.93,56.05,514,0,Wed,42.06,0.0,42.06,107,4500.42
2024-04-16,P0095,Electronics,Summer,88.77,95.9,785,0,Mon,102.92,0.0,102.92,70,7204.4
2024-04-17,P0095,Household,Winter,92.0,24.25,982,0,Sat,114.94,0.0,114.94,1,114.94
2024-04-18,P0095,Snacks,Autumn,64.81,25.24,488,0,Tue,83.44,0.0,83.44,1,83.44
2024-04-19,P0095,Groceries,Summer,86.53,22.54,818,1,Fri,141.84,0.14,121.9824,1,121.98
2024-04-20,P0095,Clothing,Summer,6.94,73.29,999,0,Tue,8.62,0.0,8.62,43,370.66
2024-04-21,P0095,Household,Winter,10.94,4.45,579,0,Wed,17.33,0.0,17.33,1,17.33
2024-04-22,P0095,Clothing,Winter,56.35,70.93,725,0,Tue,74.35,0.0,74.35,47,3494.45
2024-04-23,P0095,Beverages,Winter,84.8,99.22,655,1,Mon,99.86,0.23,76.8922,141,10841.8
2024-04-24,P0095,Snacks,Autumn,32.23,94.14,963,0,Sat,46.78,0.0,46.78,40,1871.2
2024-04-25,P0095,Household,Spring,55.26,80.35,561,0,Mon,92.7,0.0,92.7,28,2595.6
2024-04-26,P0095,Household,Autumn,1.99,27.12,763,1,Tue,2.61,0.18,2.1402,81,173.36
2024-04-27,P0095,Clothing,Winter,98.68,98.15,355,0,Fri,149.14,0.0,149.14,10,1491.4
2024-04-28,P0095,Groceries,Autumn,76.93,114.94,896,0,Thu,129.18,0.0,129.18,63,8138.34
2024-04-29,P0095,Beverages,Winter,36.78,22.87,275,1,Wed,47.34,0.06,44.4996,3,133.5
2024-01-01,P0096,Clothing,Spring,98.32,109.33,889,0,Thu,114.47,0.0,114.47,67,7669.49
2024-01-02,P0096,Household,Autumn,10.15,102.51,111,0,Fri,12.76,0.0,12.76,142,1811.92
2024-01-03,P0096,Snacks,Spring,46.95,117.53,548,0,Thu,79.85,0.0,79.85,89,7106.65
2024-01-04,P0096,Household,Spring,6.83,38.99,250,0,Thu,9.08,0.0,9.08,53,481.24
2024-01-05,P0096,Electronics,Winter,34.16,112.15,934,0,Thu,41.81,0.0,41.81,70,2926.7
2024-01-06,P0096,Snacks,Autumn,22.72,22.36,730,0,Thu,33.01,0.0,33.01,16,528.16
2024-01-07,P0096,Snacks,Autumn,32.34,21.85,101,1,Fri,49.57,0.21,39.1603,40,1566.41
2024-01-08,P0096,Household,Spring,94.79,13.73,961,0,Fri,134.95,0.0,134.95,1,134.95
2024-01-09,P0096,Groceries,Winter,43.29,51.9,57,0,Fri,57.43,0.0,57.43,74,4249.82
2024-01-10,P0096,Snacks,Spring,33.16,2.45,493,1,Mon,47.9,0.11,42.631,1,42.63
2024-01-11,P0096,Electronics,Spring,64.44,46.38,335,0,Fri,111.63,0.0,111.63,1,111.63
2024-01-12,P0096,Clothing,Spring,68.65,75.49,763,1,Thu,106.62,0.22,83.1636,94,7817.38
2024-01-13,P0096,Groceries,Spring,98.39,10.31,75,0,Thu,137.94,0.0,137.94,1,137.94
2024-01-14,P0096,Groceries,Autumn,55.06,98.4,687,0,Thu,91.97,0.0,91.97,65,5978.05
2024-01-15,P0096,Groceries,Summer,75.5,35.83,386,1,Fri,83.15,0.09,75.66650000000001,2,151.33
2024-01-16,P0096,Snacks,Autumn,38.83,6.53,666,0,Sat,48.05,0.0,48.05,1,48.05
2024-01-17,P0096,Groceries,Winter,17.93,45.58,965,0,Thu,26.47,0.0,26.47,46,1217.62
2024-01-18,P0096,Household,Summer,43.55,17.47,698,0,Sat,67.89,0.0,67.89,1,67.89
2024-01-19,P0096,Groceries,Spring,42.46,95.64,493,1,Mon,61.35,0.16,51.534,112,5771.81
2024-01-20,P0096,Electronics,Autumn,42.64,40.75,509,0,Wed,66.32,0.0,66.32,34,2254.88
2024-01-21,P0096,Beverages,Summer,69.85,14.92,318,0,Tue,106.73,0.0,106.73,1,106.73
2024-01-22,P0096,Electronics,Spring,41.19,54.99,54,1,Tue,61.59,0.14,52.967400000000005,32,1694.96
2024-01-23,P0096,Snacks,Autumn,95.46,54.79,27,0,Tue,114.66,0.0,114.66,1,114.66
2024-01-24,P0096,Groceries,Summer,98.29,33.8,640,0,Sat,138.54,0.0,138.54,1,138.54
2024-01-25,P0096,Groceries,Autumn,52.81,39.91,392,0,Wed,74.35,0.0,74.35,5,371.75
2024-01-26,P0096,Household,Summer,56.29,92.49,202,0,Sun,70.93,0.0,70.93,42,2979.06
2024-01-27,P0096,Clothing,Winter,41.36,77.01,855,0,Sun,71.4,0.0,71.4,18,1285.2
2024-01-28,P0096,Groceries,Autumn,36.2,26.54,420,1,Sun,62.11,0.12,54.6568,1,54.66
2024-01-29,P0096,Electronics,Autumn,98.55,113.83,40,1,Sun,129.25,0.07,120.20249999999999,31,3726.28
2024-01-30,P0096,Snacks,Summer,5.03,37.26,494,1,Sun,6.3,0.19,5.103,191,974.67
2024-01-31,P0096,Beverages,Winter,41.6,64.48,250,0,Sun,57.18,0.0,57.18,74,4231.32
2024-02-01,P0096,Groceries,Autumn,15.98,68.96,170,0,Sat,17.96,0.0,17.96,41,736.36
2024-02-02,P0096,Beverages,Winter,72.9,26.43,257,1,Thu,125.97,0.19,102.0357,1,102.04
2024-02-03,P0096,Groceries,Winter,20.25,35.66,214,0,Sun,24.99,0.0,24.99,111,2773.89
2024-02-04,P0096,Snacks,Autumn,88.58,58.2,50,1,Fri,111.33,0.24,84.6108,55,4653.59
2024-02-05,P0096,Clothing,Spring,38.07,31.5,63,0,Sat,53.84,0.0,53.84,23,1238.32
2024-02-06,P0096,Electronics,Summer,91.8,37.37,91,0,Thu,138.09,0.0,138.09,1,138.09
2024-02-07,P0096,Snacks,Autumn,98.67,73.96,97,0,Sat,138.86,0.0,138.86,1,138.86
2024-02-08,P0096,Beverages,Winter,77.35,88.32,686,0,Fri,112.3,0.0,112.3,38,4267.4
2024-02-09,P0096,Groceries,Summer,62.69,96.32,141,0,Fri,107.32,0.0,107.32,35,3756.2
2024-02-10,P0096,Beverages,Autumn,15.84,15.48,324,0,Wed,26.47,0.0,26.47,19,502.93
2024-02-11,P0096,Electronics,Summer,93.37,88.7,172,0,Fri,103.43,0.0,103.43,89,9205.27
2024-02-12,P0096,Snacks,Summer,77.91,112.43,596,0,Wed,112.04,0.0,112.04,87,9747.48
2024-02-13,P0096,Beverages,Winter,29.52,70.11,631,0,Mon,47.7,0.0,47.7,90,4293.0
2024-02-14,P0096,Beverages,Spring,47.38,72.96,651,0,Mon,75.25,0.0,75.25,41,3085.25
2024-02-15,P0096,Electronics,Spring,7.7,114.68,463,1,Sun,10.4,0.06,9.776,151,1476.18
2024-02-16,P0096,Groceries,Summer,66.24,104.46,235,0,Wed,104.56,0.0,104.56,28,2927.68
2024-02-17,P0096,Beverages,Winter,13.4,67.36,61,0,Mon,20.68,0.0,20.68,75,1551.0
2024-02-18,P0096,Electronics,Winter,65.5,92.14,365,0,Mon,83.99,0.0,83.99,101,8482.99
2024-02-19,P0096,Groceries,Autumn,67.48,22.53,126,0,Fri,84.15,0.0,84.15,1,84.15
2024-02-20,P0096,Clothing,Summer,33.14,50.16,50,0,Thu,38.13,0.0,38.13,69,2630.97
2024-02-21,P0096,Groceries,Autumn,94.92,86.13,622,1,Sun,133.38,0.06,125.37719999999999,39,4889.71
2024-02-22,P0096,Clothing,Winter,78.12,35.34,905,1,Sun,114.25,0.19,92.5425,1,92.54
2024-02-23,P0096,Snacks,Summer,50.18,55.01,958,0,Wed,56.58,0.0,56.58,90,5092.2
2024-02-24,P0096,Electronics,Spring,91.94,21.55,431,1,Mon,127.0,0.07,118.10999999999999,1,118.11
2024-02-25,P0096,Groceries,Spring,85.73,107.84,50,0,Sat,99.78,0.0,99.78,40,3991.2
2024-02-26,P0096,Clothing,Autumn,69.53,107.58,350,0,Thu,80.14,0.0,80.14,61,4888.54
2024-02-27,P0096,Clothing,Summer,16.14,57.92,113,0,Mon,21.0,0.0,21.0,168,3528.0
2024-02-28,P0096,Snacks,Winter,50.21,23.85,330,0,Sun,73.51,0.0,73.51,1,73.51
2024-02-29,P0096,Household,Autumn,86.58,81.83,32,0,Tue,132.26,0.0,132.26,17,2248.42
2024-03-01,P0096,Electronics,Spring,61.28,26.41,735,1,Wed,91.61,0.24,69.6236,1,69.62
2024-03-02,P0096,Household,Winter,55.01,28.2,625,0,Sat,97.61,0.0,97.61,1,97.61
2024-03-03,P0096,Groceries,Summer,95.57,116.67,156,0,Sat,120.26,0.0,120.26,47,5652.22
2024-03-04,P0096,Electronics,Spring,2.64,12.85,62,0,Sun,3.73,0.0,3.73,105,391.65
2024-03-05,P0096,Snacks,Winter,2.19,46.13,707,1,Sun,3.18,0.09,2.8938,169,489.05
2024-03-06,P0096,Groceries,Spring,89.39,67.03,836,1,Thu,111.3,0.09,101.283,17,1721.81
2024-03-07,P0096,Electronics,Summer,4.82,13.83,826,0,Wed,6.13,0.0,6.13,84,514.92
2024-03-08,P0096,Electronics,Autumn,33.92,5.63,531,0,Tue,52.73,0.0,52.73,1,52.73
2024-03-09,P0096,Household,Winter,92.48,65.54,279,0,Mon,157.3,0.0,157.3,1,157.3
2024-03-10,P0096,Groceries,Winter,69.42,14.63,32,0,Mon,96.37,0.0,96.37,1,96.37
2024-03-11,P0096,Snacks,Summer,65.17,30.89,996,0,Tue,98.59,0.0,98.59,1,98.59
2024-03-12,P0096,Snacks,Spring,66.04,60.18,831,0,Sat,118.09,0.0,118.09,2,236.18
2024-03-13,P0096,Groceries,Spring,32.45,42.35,916,1,Mon,53.34,0.19,43.205400000000004,38,1641.81
2024-03-14,P0096,Groceries,Spring,53.52,85.56,63,0,Fri,63.06,0.0,63.06,25,1576.5
2024-03-15,P0096,Clothing,Winter,63.37,115.53,72,0,Fri,114.04,0.0,114.04,68,7754.72
2024-03-16,P0096,Beverages,Winter,31.27,90.63,931,0,Fri,49.62,0.0,49.62,122,6053.64
2024-03-17,P0096,Household,Spring,79.74,120.0,29,0,Sun,96.57,0.0,96.57,29,2800.53
2024-03-18,P0096,Groceries,Winter,32.85,47.28,213,0,Thu,41.49,0.0,41.49,103,4273.47
2024-03-19,P0096,Groceries,Autumn,8.07,37.32,734,1,Mon,12.68,0.23,9.7636,205,2001.54
2024-03-20,P0096,Beverages,Summer,20.94,26.3,406,1,Thu,35.35,0.22,27.573,101,2784.87
2024-03-21,P0096,Beverages,Summer,41.43,106.3,603,0,Mon,60.66,0.0,60.66,36,2183.76
2024-03-22,P0096,Electronics,Winter,90.9,47.4,483,0,Wed,136.31,0.0,136.31,1,136.31
2024-03-23,P0096,Snacks,Autumn,42.16,85.6,322,1,Thu,52.15,0.11,46.4135,144,6683.54
2024-03-24,P0096,Household,Autumn,9.89,81.3,28,1,Wed,15.12,0.09,13.7592,182,2504.17
2024-03-25,P0096,Electronics,Spring,20.45,7.79,513,0,Thu,30.82,0.0,30.82,1,30.82
2024-03-26,P0096,Groceries,Summer,54.9,105.68,833,1,Fri,77.22,0.21,61.003800000000005,168,10248.64
2024-03-27,P0096,Beverages,Summer,18.59,58.9,302,1,Fri,21.15,0.11,18.8235,95,1788.23
